Id artist;name;name extended;type;Birth year;Death year;Birth city;Birth state;Birth country;Death city;Death state;Death country;Gender;Nationality (original);ID artworks
9000000000087636;9999 (GROUPE);"Groupe créé en 1967 à Florence
liste des membres :
Giorgio Birelli (?, ? - )
Carlo Caldini (Florence (Italie), 1941 - )
Fabrizio Fiumi (?, ? - )
Paolo Galli (?, ? - )";groupe;;;;;;;;;groupe;;150000000038218
9000000000083671;A G Fronzoni;;artiste;1923;2002;Pistoia;;Italie;Milan;;Italie;masculin;italienne;140000000076344
200000000003453;A+A COOREN;"A+A Cooren est un studio de design créé en 1999 par le couple Aki et Arnaud Cooren.
Aki Cooren, de nationalité japonaise, est née en 1974 à Paris. Arnaud Cooren, de nationalité française, est né en 1973 à Croix en France.";groupe;;;;;;;;;groupe;;200000000022322|140000000086042|140000000086043
6663556;A. BOURDIER (EDITION A. GAGEY);;anonyme;;;;;;;;;;;160000000213618
9000000000080871;A. STELLA;;artiste;1958;;;;;;;;féminin;chypriote;240000000005264|240000000005265
150000000000763;A.C.E.C.;;artiste;;;;;;;;;non renseigné;;150000000060943
9000000000084295;A.C.M.;;artiste;;;;;;;;;masculin;française;280000000002490|280000000002491|280000000002492|280000000002493|280000000002495|280000000002496|280000000002494|280000000002219|280000000002220|280000000002497|280000000002498|280000000002499|280000000002500|280000000002501|280000000002502|280000000002503|280000000002504|280000000002505|280000000002507|280000000002506|280000000002508|280000000002509|280000000002510|280000000000173|280000000002511
9000000000087680;A.J.S. AÉROLANDE;"liste des membres :
Jean Aubert (Mulhouse (Haut-Rhin, France), 1935 - Paris (France), 2015)
Jean-Paul Jungmann (Strasbourg (Bas-Rhin, France), 1935 - )
Antoine Stinco (Tunis (Tunisie), 1934 - )";groupe;;;;;;;;;groupe;;150000001311173|150000000047023|150000000047024|150000000047025|150000000047027|150000000047028|150000000047031|150000001315507|150000001492768|150000001513726|150000001513730|150000000057873|140000000074485|140000000072981|150000000046730|140000000072978|150000001386193|150000001386211|150000001386215|150000001386247|150000001281304|150000001311144|150000001311146|150000001311150|150000001311153|150000001311155|150000001311158|150000001311166|150000001311168|150000001311180|150000001311206|150000001311208|150000001311213|150000001311218|150000001311232|150000001315092|150000001315093|150000001315094|140000000072980|150000001311160|150000001311162|150000001311164|150000001311171|150000001311175|150000001311177|150000001311182|150000001311184|150000001311189|150000001311194|150000001311196|150000001311186|150000001311192|150000001311199|150000001311201|150000001311204|150000001281147|150000001310028|150000001310031|150000001310033|150000001310035|150000001311210|150000001311222|150000001311225|150000001281933|150000001315097|150000001315098|150000001315099|150000001315100|150000001315101|150000001315102|150000001315103|150000001315104|150000001315105|150000001315106|150000001315107|150000001315108|150000001315109|150000001315110|150000001315111|150000001315112|150000001315113|150000001315114|150000001315131|150000001342995|150000001315115|150000001315116|150000001315117|150000001315118|150000001315119|150000001315120|150000001315121|150000001315122|150000001315123|150000001315124|150000001315125|150000001315126|150000001315127|150000001315128|150000001315129|150000001315130|150000001310064|150000001310066|150000001310068|150000001310070|150000001310072|150000001310074|150000001310076|150000001310078|150000001310080|150000001310082|150000001310084|150000001310086|150000001310088|150000001310090|150000001311227|150000001310092|150000001310094|150000001310096|150000001311229|150000001314017|150000001310421|150000001310423|150000001314019|150000001314031|150000001314057|150000001314059|150000001314022|150000001314065|150000001314069|150000001314073|150000001314085|150000001314087|150000001314089|150000001314100|150000001314061|150000001314105|150000001313753|150000001313755|150000001313797|150000001313799|150000001313803|150000001313992|150000001313801|150000001314011|150000001314015|150000001314109|150000001314111|150000001314113|150000001281311|150000001314126|150000001314128|150000001314122|150000001314120|150000001314124|150000001314130|150000001314133|150000001314150|150000001314148|150000001314146|150000001314158|150000001314160|150000001314162|150000001281757|150000001314165|150000001314167|150000001314171|150000001313977|150000001313980|150000001313982|150000001313984|150000001313987|150000001315172|150000001315169|150000001315171|150000001315173|150000001313990|150000001313811|150000001313994|150000001313809|150000001315138|150000001315139|150000001315140|150000001315141|150000001315142|150000001315143|150000001315144|150000001315145|150000001315146|150000001315147|150000001315151|150000001315132|150000001315133|150000001315134|150000001315152|150000001315154|150000001315135|150000001315136|150000001315137|150000001315155|150000001315156|150000001315148|150000001315157|150000001315158|150000001315159|150000001315160|150000001315161|150000001315162|150000001315163|150000001315164|150000001315149|150000001315150|150000001315153|150000001315167|150000001315166|150000001315168|150000001315165|150000001315170|150000001281936|150000001315175|150000001315184|150000001315185|150000001315186|150000001315188|150000001315174|150000001315176|150000001315177|150000001315178|150000001315180|150000001315181|150000001315182|150000001315183|150000001315179
9000000000086016;AA Bronson (Mickael Tims, dit);;artiste;1946;;Vancouver;;Canada;;;;masculin;canadienne;140000000080041
9000000000087707;AAA CORP.;;groupe;;;;;;;;;groupe;;270000000001908
9000000000075722;Alvar Aalto;;artiste;1898;1976;Kuortane;;Finlande;Helsinki;;Finlande;masculin;finlandaise;240000000017897|240000000018443|240000000018444|240000000018445|150000000032298|150000000032297|140000000076341|60000000006845|150000001065622|150000000032581|240000000018344|240000000018446|240000000018447|240000000018448|240000000018449|240000000003613|150000000032296|150000000032295|150000001274425|150000001563069|240000000004667|150000001071353|230000000052477|230000000052479
230000000097737;Erna Aaltonen;;artiste;1951;;Loimaa;;Finlande;;;;féminin;finlandaise;230000000097738
9000000000072746;Wäinö Aaltonen;;artiste;1894;1966;Turku;;Finlande;Helsinki;;Finlande;masculin;finlandaise;180000000002838
9000000000076034;Tineke van Aalzum;;artiste;1956;;Joure;;Pays-Bas;;;;féminin;néerlandaise;460000000000893
9000000000083684;Eero Aarnio;;artiste;1932;;Helsinki;;Finlande;;;;masculin;finlandaise;240000000012067|140000000076440|140000000076438|140000000076439
9000000000065376;George Aarons;;artiste;1896;1980;Saint-Pétersbourg;Russie;Empire Russe;Gloucester;Massachussetts;États-Unis;masculin;américaine;150000000019911
140000000002175;Jules Aarons;;artiste;1921;2008;New York;New York;États-Unis;;;;masculin;américaine;140000000082055|140000000083543|140000000083541|140000000082056|140000000082054|140000000083542
9000000000087627;AATTITUDES;"liste des membres :
Thomas Billard (Grenoble (Isère, France), 1968 - )
Robin Greiner (Mauriac (Cantal, France), 1967 - )
Guendalina Herminghaus (Berlin (Allemagne), 1964 - )
Raëd  Skhiri (Bagdad (Irak), 1961 - )";groupe;;;;;;;;;groupe;;150000000076839
580000000000066;Francesc Abad;;artiste;1944;;Terrasa;;Espagne;;;;masculin;espagnole;580000000001611|580000000001612|580000000003123
140000000007398;Pierre Abadie-Landel;;artiste;1896;1972;Paris;;France;Paris;;France;masculin;française;200000000019694|200000000014813|200000000014562|200000000014290|140000000054916|140000000054917|140000000037371
9000000000065377;Magdalena Abakanowicz;;artiste;1930;2017;Falenty;;Pologne;Varsovie;;Pologne;féminin;polonaise;150000000004539|460000000001082|140000000017330|140000000017180|140000000068140|140000000018310|140000000014138|140000000018443|180000000006976|140000000072006
140000001166653;ÅBÄKE;"Collectif de 4 graphistes designers :
- Patrik Lacey, de nationalité britannique, 
- Benjamin Reichen, de nationalité française
- Kajsa Stahl, de nationalité suédoise
- Maki Suzuki, de nationalité française";groupe;;;;;;;;;groupe;;140000001189077|140000001189063|140000001189073|140000001189081|140000001189089|140000001189085
140000001212952;Jonathan Martin;;artiste;;;;;;;;;masculin;française;140000001211342|140000001811744
140000001212951;Yu Ji;;artiste;;;;;;;;;féminin;chinoise;140000001211342|140000001811744
9000000000080013;Sylvie Fanchon;;artiste;;;;;;;;;féminin;française;140000001211342|140000001811744
570000000000007;Mimosa Echard;;artiste;;;;;;;;;féminin;française;140000001211342|140000001811744
9000000000078288;Michel Blazy;;artiste;;;;;;;;;masculin;française;140000001211342|140000001811744|140000000086827
140000001212953;Ji-Min Park;;artiste;;;;;;;;;féminin;sud-coréenne;140000001211342|140000001811744
150000000000922;Emilie Pitoiset;;artiste;;;;;;;;;féminin;française;140000001211342|140000001811744
180000000000076;Clément Rodzielski;;artiste;;;;;;;;;masculin;française;140000001211342|140000001811744
140000001212954;Jo-Ey Tang;;artiste;;;;;;;;;masculin;chinoise;140000001211342|140000001811744
9000000000075938;Jean-Luc Blanc;;artiste;;;;;;;;;masculin;française;140000001211342|140000001811744|140000000086827
9000000000082461;Camille Vivier;;artiste;;;;;;;;;féminin;française;140000001211342|140000001811744
9000000000068399;Martine Aballéa;;artiste;1950;;New York;New York;États-Unis;;;;féminin;américaine et française;140000001211342|140000001811744|150000000004724|150000000012693|80000000000181|140000000063645|410000000000472|410000000000471|410000000000470|150000000044043|150000000044044|180000000006318|180000000006319|180000000006320|180000000006321|140000000063646|30000000000268|140000000066673|410000000000529|490000000000080|490000000000081|490000000000082|490000000000084|490000000000083|490000000000085|330000000000732|330000000000733|330000000000734|330000000000735|140000000067676|140000000067677|140000000067678|140000000094150|140000000094149|410000000000714|140000000108651|140000000092651|140000000109437|140000000109440|140000000109439|140000000109442|140000000109441|140000000109443|140000000109438|140000000095279|320000000000665|140000000096830|140000000096891|140000000074586|140000000075319|570000000000039|30000000001798|30000000001799|30000000001800|30000000001801|30000000001802|290000000026982|140000000430599
420000000002343;Ignasi Aballi;;artiste;1958;;Barcelone;;Espagne;;;;masculin;espagnole;420000000002344|450000000000826|570000000001112|570000000000040|140000000494525|380000000034588
140000000009523;Liliane Simone Abat;;artiste;;;;;;;;;féminin;française;140000000051755
140000000009822;Claudio Abate;;artiste;1943;;Rome;;Italie;;;;masculin;italienne;140000000082353|140000000082351|140000000082352
9000000000083948;Robert Abbadie;;artiste;1906;;Paris;Ile-de-France;France;;;;masculin;française;200000000015527
9000000000068400;André Abbal;;artiste;1876;1953;Montech;Tarn-et-Garonne;France;Carbonne;Haute-Garonne;France;masculin;française;200000000012596|200000000022552|140000000050403|140000000050481|140000000050482|140000000028872|140000000029108|140000000052223|140000000044010|180000000001579|180000000006328|140000000028303|140000000050819|140000000028370|140000000028517|140000000028862
9000000000068401;Abbas;;artiste;1944;;Khash;;Iran;;;;masculin;française (iranienne (république islamique d'Iran) à la naissance);150000000025231|150000000036407|150000000009262|150000000037563|150000000037566|150000000017246|150000000037598|150000000037623
9000000000078410;Louise Abbéma;;artiste;1853;1927;Etampes;Essonne;France;Paris;;France;féminin;française;200000000021966|200000000022033|200000000021465|200000000021554|140000000042355|140000000061805|480000000001969|480000000001970|480000000000288|480000000000289|480000000001968|140000000059442
240000000000326;John Abbot;;artiste;;;;;;;;;masculin;;240000000010122
9000000000067802;Berenice Abbott;;artiste;1898;1991;Springfield;Ohio;États-Unis;Manson;Maine;États-Unis;féminin;américaine;150000000006706|150000000022656|150000000026609|150000000014662|150000000030606|150000000018630|530000000000481|140000000076118|140000000076229|250000000004462|140000000076115|140000000076230|150000000062138|150000000062139|150000000062137|150000000061994|150000000062136|140000000076107|140000000076122
9000000000065378;Inez Marie Abbott;;artiste;1886;1957;;;;;;;féminin;australienne;150000000017060
9000000000068382;Shafic Abboud;;artiste;1926;2004;Bikfaya;;Liban;Paris;;France;masculin;française (libanaise à la naissance);110000000001149|110000000001171|110000000001148|140000000027644|150000000808085|180000000000308|140000000024070|140000000015669|180000000000307|140000000015668|140000000024724|140000000014697
9000000000081480;Adel Abdessemed;;artiste;1971;;Constantine;;Algérie;;;;masculin;française;140000000076231|140000000076232|570000000000041|380000000000566|360000000000453|360000000000474|360000000000475|360000000000476|180000000007758|380000000000567|360000000000473|360000000000478|360000000000477|360000000000479|360000000000480|140000000104916|490000000000086|180000000007757|200000000020537|140000000080037|150000000057930|140000000084411|150000001037990
9000000000084841;Abdelkader Abdi;;artiste;1955;;Alger;;Algérie;;;;masculin;française;150000000043642
420000000000030;Lida Abdul;;artiste;1973;;Kaboul;;Afghanistan;;;;féminin;afghane et américaine;420000000000601|270000000030379
250000000000757;H. Abeg;;artiste;;;;;;;;;non renseigné;;250000000014518
9000000000072745;Claude Abeille;;artiste;1930;;Landerneau;Finistère;France;;;;masculin;française;180000000002839|190000000088578|190000000064759
200000000002507;Claire Abel;;artiste;;;;;;;;;féminin;française;200000000014353
140000000003403;Alexandre Denis Abel de Pujol;;artiste;1785;1861;Valenciennes;Nord;France;Paris;;France;masculin;française;140000000071529|140000000071810|140000000072561|140000000073723|140000000080486|140000000085394|140000000085681|140000000085924|140000001589489|140000001808023|140000000076663
140000000004221;Auguste Alexandre Abel De Pujol;;artiste;1817;1884;Paris;;France;La Rochelle;Charente-Maritime;France;masculin;française;140000000072239|140000000072240|140000000073429|140000000083485|140000000083486|140000000083487|140000000083488|140000000075826|140000000071777|140000000072238|140000000079335|140000000077813
140000000003394;Marius Abel;;artiste;1832;1870;Marseille;Bouches-du-Rhône;France;Paris;;France;masculin;française;140000000068368|140000000068379|140000000068385|140000000068408|140000000068411|140000000068423|140000000068450
9000000000079815;Louis Abel-Truchet;;artiste;1857;1918;Versailles;Yvelines;France;Auxerre;Yonne;France;masculin;française;200000000010520|200000000022221|200000000021835|200000000010522|200000000010521|200000000010523|140000000042354|140000000060523|140000000047246|140000000036554|150000000757776|140000000060142|140000000060979|140000000061178|140000000061237|140000000061276|140000000062212
6661095;ABELAM, BOGMUKEN, PAPOUASIE NOUVELLE-GUINÉE, OCÉANIE;;anonyme;;;;;;;;;;;240000000004451
6661089;ABELAM, MAPRIK, PAPOUASIE NOUVELLE-GUINÉE, OCÉANIE;;anonyme;;;;;;;;;;;240000000004597
140000001029614;Charles-Paul Abella;;artiste;1879;1961;Paris;;France;Paris;;France;masculin;française;140000001029615|140000001029621|140000001029627|140000001029633
9000000000076231;Alfred Aberdam;;artiste;1894;1963;Lwow;Ukraine;Empire Russe;Paris;;France;masculin;russe (avant 1918);140000000033860|140000000022389
9000000000071908;René Aberlenc;;artiste;1920;1971;Alès;Gard;France;Paris;;France;masculin;française;150000000040583|150000000040584|200000000016642|200000000012321|200000000012322|140000000025025|200000000012320|140000000016935
9000000000072608;Dino Abidine;;artiste;1913;1993;Istanbul;;Turquie;Paris;;France;masculin;turque;140000000036943|10000000000326|180000000000770|10000000000327|180000000000771
9000000000065379;Jacques Abinun;;artiste;1940;;Lyon;Rhône;France;;;;masculin;française;150000000029694
9000000000073201;Mario Abis;;artiste;1924;;Chioggia;;Italie;;;;masculin;italienne;240000000002169
9000000000068385;Elisabeth Abitbol;;artiste;;;;;;;;;féminin;;140000000018966
9000000000073431;William-Albert Ablett;;artiste;1877;1937;Paris;;France;;;;masculin;britannique;140000000047501|140000000049015
140000000007791;Marguerite Aboilard-Jungfleisch;;artiste;1849;1935;Paris;;France;;;;féminin;française;140000000060954|140000000061674
9000000000077982;Michel Abonnel;;artiste;1881;1915;Clermont-Ferrand;Puy-de-Dôme;France;;;;masculin;française;140000000041985|140000000042148
9000000000086181;Mathieu Kleyebe Abonnenc;;artiste;1977;;Paris;;France;;;;masculin;française;400000000000919|580000000001146|580000000001147|580000000001148|400000000000971|400000000000970|140000000085429|390000000012732|390000000012735|400000000009256|290000000034440|290000000034435|290000000034429|200000000209102|320000000023208|420000000020797|420000000020800|420000000020801|420000000020803|420000000020805|420000000020807|420000000020808|420000000020809|420000000020810|420000000020811|420000000020812|420000000020834|420000000020835|420000000020836|420000000020837|420000000020838|420000000020839|420000000020840|420000000020841|420000000020842|420000000020843|420000000020844|420000000020845|420000000020846|420000000020847|420000000020848|420000000020849|420000000020850|420000000020851|420000000020852|420000000020853|420000000021218|420000000021219|420000000021220|420000000021221|420000000021222|420000000021223|420000000021224|420000000021225|420000000021226|420000000021227|420000000021228|420000000021229|420000000021230|420000000021231|420000000021232|420000000021233|420000000021234|420000000021235|420000000021236|420000000021237|420000000021238|420000000021239|420000000021240|420000000021241|420000000021242|420000000021243|420000000021244|420000000021245|420000000021246|420000000021247|420000000021248|420000000021249|420000000021250|420000000021251|420000000021252|420000000021253|420000000021254|420000000021255|420000000021256|420000000021257|420000000021258|420000000021259|140000001211369|140000001211361|140000001211375
9000000000068069;Alain Bonnamy;;artiste;;;;;;;;;masculin;française;150000000014073
9000000000068068;Djouhra Abouda;;artiste;;;;;;;;;masculin;algérienne;150000000014073
140000000007399;Michel d' Aboville;;artiste;;;;;;;;;masculin;française;140000000032698
150000000000893;Dirk Jan Rol;;artiste;;;;;;;;;masculin;néerlandaise;150000000059942
150000000000710;Janine Abraham;;artiste;;;;;;;;;féminin;française;150000000059942
9000000000080300;Pol Abraham;;artiste;1891;1966;Nantes;Loire-Atlantique;France;Paris;;France;masculin;française;150000000081063|150000000046341|150000000080144|150000000081056|150000000081057|150000000081058|150000000081059|150000000081060|150000000078809|150000000079351|150000000082518|150000000082519|150000000082520|150000000082521|150000000082522|150000000082523|150000000082524|150000000082680|150000000040127|150000000078810|150000000082531|150000000078807|150000000081442|150000000081441|150000000081440|150000000081443|150000000081444|150000000081492|150000000082515|150000000082516|150000000082517|150000000082789|150000000082790|150000000080279|150000000082538|150000000081488|150000000040128|150000000080138|150000000081486|150000000081487|150000000082530|150000000082995|150000000082537|150000000078775|150000000081445|150000000081489|150000000080140|150000000081062|150000000081482|150000000078806|150000000078808|150000000080141|150000000080309|150000000082410|150000000082993|150000000081483|150000000080525|150000000079352|150000000081061|150000000083218|150000000080605|150000000081449|150000000081485|150000000082833|150000000081484|150000000078776|150000000078777|150000000082839|150000000082840|150000000082841|150000000082842|150000000082843|150000000083911|150000000069005|150000000082794|150000000082795|150000000082796|150000000082797|150000000082798|150000000082799|150000000082800|150000000082801|150000000082802|150000000082803|150000000082804|150000000081496|150000000081498|150000000082500|150000000081493|150000000081494|150000000081495|150000000081497|150000000082412|150000000082413|150000000082414|150000000082415|150000000082416|150000000082417|150000000082418|150000000082419|150000000082420|150000000082459|150000000082460|150000000082461|150000000082462|150000000082463|150000000082464|150000000082465|150000000082466|150000000082467|150000000082468|150000000082469|150000000082470|150000000082471|150000000082472|150000000082473|150000000082474|150000000082475|150000000082476|150000000082477|150000000082478|150000000082479|150000000079358|150000000081448|150000000082981|150000000082719|150000000082735|150000000082731|150000000082732|150000000082733|150000000082734|150000000082787|150000000082788|150000000083913|150000000083912|150000000082636|150000000082720|150000000082730|150000000082718|150000000082721|150000000082722|150000000082724|150000000082725|150000000082726|150000000082727|150000000082728|150000000082729|150000000083914|150000000083917|150000000083916|150000000083915|150000000082723|150000000082836|150000000082837|150000000082838|150000000078790|150000000078791|150000000078786|150000000078789|150000000078778|150000000078780|150000000078782|150000000078783|150000000078784|150000000078785|150000000078794|150000000078796|150000000080589|150000000083918|150000000083919|150000000081055|150000000083920|150000000083921|150000000069007|150000000078797|150000000078798|150000000078799|150000000078800|150000000078801|150000000078802|150000000078803|150000000079354|150000000079355|150000000081438|150000000081490|150000000083909|150000000082558|150000000081437|150000000082706|150000000082708|150000000082709|150000000082707|150000000078787|150000000078788|150000000078793|150000000079359|150000000082561|150000000081435|150000000082560|150000000082710|150000000082711|150000000082712|150000000083092|150000000078795|150000000078804|150000000079356|150000000080139|150000000081432|150000000081433|150000000081431|150000000081434|150000000081436|150000000081430|150000000081429|150000000081065|150000000082673|150000000082674|150000000082411|150000000082675|150000000082676|150000000082677|150000000082678|150000000082679
9000000000083349;Henry Jacques Le Même;;artiste;;;;;;;;;masculin;française;150000000078790|150000000078791|150000000078786|150000000078789|150000000078778|150000000078780|150000000078782|150000000078783|150000000078784|150000000078785|150000000078794|150000000078796|150000000080589|150000000083918|150000000083919|150000000081055|150000000083920|150000000083921|150000000069007|150000000078797|150000000078798|150000000078799|150000000078800|150000000078801|150000000078802|150000000078803|150000000079354|150000000079355|150000000081438|150000000081490|150000000083909|150000000082558|150000000081437|150000000082706|150000000082708|150000000082709|150000000082707|150000000078787|150000000078788|150000000078793|150000000079359|150000000082561|150000000081435|150000000082560|150000000082710|150000000082711|150000000082712|150000000083092|150000000078795|150000000078804|150000000079356|150000000080139|150000000081432|150000000081433|150000000081431|150000000081434|150000000081436|150000000081430|150000000081429|150000000081065|150000000082673|150000000082674|150000000082411|150000000082675|150000000082676|150000000082677|150000000082678|150000000082679
150000000811794;Raimund Abraham;;artiste;1933;2010;Lienz;;Autriche;Los Angeles;Californie;États-Unis;masculin;américaine (autrichienne à la naissance);150000000811795
240000000000926;Tancrède Abraham;;artiste;1836;1895;Vitré;Ille-et-Vilaine;France;Vitré;Ille-et-Vilaine;France;masculin;française;140000000084556|230000000057852
9000000000073432;Elie Abrahami;;artiste;1941;;Sanandje;;Iran;;;;masculin;française (israélienne à la naissance);140000000024166|140000000024730|200000000003732|200000000003733|140000000091844|140000000092081|140000000092082|140000000092083|140000000092084|140000000092085|140000000092086|140000000092099
9000000000076864;Ivor Abrahams;;artiste;1935;;Wigan;;Royaume-Uni;;;;masculin;britannique;250000000001486|250000000001487
580000000000071;Jeanne Abram;;artiste;;;;;;;;;féminin;;580000000003089|580000000002947
9000000000081234;Joseph Abram;;artiste;1951;;Le Caire;;Egypte;;;;masculin;française;150000000076616|150000000076617|150000000076615|150000000076618
140000000007783;Paul Abram;;artiste;1854;1924;Vesoul;Haute-Saône;France;Douarnenez;Finistère;France;masculin;française;140000000063043
9000000000072744;Ronald Abram;;artiste;1938;1999;Amsterdam;;Pays-Bas;;;;masculin;;180000000004703|140000001213576|180000000001690|200000000003937
140000000007784;Ismaël Abramofsky;;artiste;1888;1975;Kiev;Ukraine;Empire Russe;;;;masculin;américaine (russe (avant 1918) à la naissance);140000000047624
9000000000065380;Andrej Abramov;;artiste;1940;;Moscou;Russie;URSS;;;;masculin;russe (après 1992);150000000014436|150000000006469|150000000026370|150000000018390|150000000010417|150000000030363|150000000022406|150000000014426|150000000006462|150000000018161|150000000010175|150000000030115|150000000022163
9000000000076125;Marina Abramovic;;artiste;1946;1991;;;;;;;féminin;yougoslave;420000000000483|420000000000473|140000000072646|150000000012309|140000000090042|140000000067286|250000000018057|370000000000399|140000000091508|110000000037228|140000000095771|240000000177036|460000000001679|150000000034279|80000000001202|80000000001190|80000000001203|80000000001218|80000000001011|80000000001205|80000000001206|80000000001204|80000000001207|80000000001210|80000000001209|80000000001219|80000000001208|80000000001221|80000000001214|80000000001223|150000000034280|80000000001244|80000000001220|150000000034281|80000000001215|80000000001216|80000000001217|80000000001222
9000000000079495;Ulay (Uwe Laysiepen, dit);;artiste;;;;;;;;;masculin;allemande;150000000034279|80000000001202|80000000001190|80000000001203|80000000001218|80000000001011|80000000001205|80000000001206|80000000001204|80000000001207|80000000001210|80000000001209|80000000001219|80000000001208|80000000001221|80000000001214|80000000001223|150000000034280|80000000001244|80000000001220|150000000034281|80000000001215|80000000001216|80000000001217|80000000001222
30000000029569;Paulo Abreu;;artiste;1964;;Lisbonne;;Portugal;;;;masculin;portugaise;30000000029570
9000000000075698;Absalon (Eshel Meir, dit);;artiste;1964;1993;Ashdod;;Israël;Paris;;France;masculin;israélienne et française;500000000000247|500000000000321|400000000000520|40000000000617|150000000036356|180000000007035|180000000007036|520000000000318|320000000000538|40000000000443|40000000000445|140000000091367|140000000091497|140000000091498|140000000091499|140000000091501|140000000091500|60000000004133|450000000000554|240000000004553|240000000004555|150000000011208|150000000034259|180000000007409|520000000000031|520000000000319|140000000066126|450000000000555|450000000000556|40000000000563|40000000000564|40000000000565|40000000000566|150000000036357|150000000036358|180000000007407|180000000007408|520000000000320|520000000000321|520000000000322
150000001037725;Tomma Abts;;artiste;1967;;Kiel;;Allemagne;;;;féminin;allemande;150000001037730|150000001037734
150000001315037;Lawrence Abu Hamdan;;artiste;1985;;Amman;;Jordanie;;;;masculin;;500000000019194|150000001315038
9000000000072741;Kuzgun Acar;;artiste;1928;1976;Istanbul;;Turquie;Istanbul;;Turquie;masculin;turque;140000000030153|180000000002840
